City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
591,Kieta,PG,2022-11-18 09:58:28,-6.2167,155.6333,78.57,85,100,1.5
592,Magan,ES,2022-11-18 09:58:29,39.9683,-3.931,56.32,77,97,15.86
593,Port Lincoln,AU,2022-11-18 09:58:29,-34.7333,135.8667,68.34,68,11,4.74
594,Berlevag,NO,2022-11-18 09:56:26,70.8578,29.0864,35.6,80,0,20.71
595,Ulladulla,AU,2022-11-18 09:58:30,-35.35,150.4667,54.9,79,13,0.78
596,Qingdao,CN,2022-11-18 09:54:49,36.0986,120.3719,56.8,67,0,8.95
597,Formosa,AR,2022-11-18 09:58:30,-26.1775,-58.1781,64.38,100,0,6.91
598,Labuhan,ID,2022-11-18 09:58:31,-6.8844,112.2051,82.99,73,100,7.34
599,Marsa Matruh,EG,2022-11-18 09:58:31,31.3525,27.2453,75.4,23,1,21.85
600,Lerwick,GB,2022-11-18 09:58:31,60.1545,-1.1494,46.4,74,100,37.8
601,Lagoa,PT,2022-11-18 09:58:32,39.05,-27.9833,60.85,65,45,10.11
602,Loubomo,CG,2022-11-18 09:58:32,-4.1997,12.6739,80.29,69,83,3.13
603,Tukrah,LY,2022-11-18 09:59:33,32.5341,20.5791,76.53,40,13,13.51
604,Angoram,PG,2022-11-18 09:59:33,-4.0625,144.0661,76.15,95,73,3.0
605,Calama,CL,2022-11-18 09:59:34,-22.4667,-68.9333,46.89,31,0,21.85
606,Kirkuk,IQ,2022-11-18 09:59:34,35.4681,44.3922,66.11,42,1,7.31
607,Cassilandia,BR,2022-11-18 09:55:05,-19.1133,-51.7342,71.15,47,0,5.1
608,Raipur,IN,2022-11-18 09:56:19,21.2333,81.6333,82.54,32,40,8.05
609,Necochea,AR,2022-11-18 09:59:35,-38.5473,-58.7368,59.63,80,86,7.02
610,Qaqortoq,GL,2022-11-18 09:59:36,60.7167,-46.0333,14.2,90,97,6.38
611,Pinheiro Machado,BR,2022-11-18 09:59:36,-31.5783,-53.3811,67.05,43,9,3.4
612,Terra Santa,BR,2022-11-18 09:59:37,-2.1042,-56.4869,75.49,59,100,1.12
613,Tabou,CI,2022-11-18 09:59:37,4.423,-7.3528,82.65,69,21,8.43
614,Sampit,ID,2022-11-18 09:59:38,-2.5333,112.95,74.68,98,100,2.8
615,Ca Mau,VN,2022-11-18 09:59:38,9.1769,105.15,80.31,84,100,7.76
616,Gat,IL,2022-11-18 09:59:39,31.61,34.7642,75.78,20,0,4.7
617,Tupik,RU,2022-11-18 09:59:39,54.4253,119.9327,14.9,96,99,2.46
618,Samarai,PG,2022-11-18 09:59:40,-10.6167,150.6667,84.04,76,42,11.01
619,Sault Sainte Marie,CA,2022-11-18 09:59:40,46.5168,-84.3333,17.42,86,100,2.3
620,Atchison,US,2022-11-18 09:59:41,39.563,-95.1216,20.44,74,1,14.32
621,Scarborough,GB,2022-11-18 09:59:27,54.2797,-0.4044,48.65,92,100,7.0
622,Odweyne,SO,2022-11-18 09:59:41,9.4092,45.064,82.2,23,1,1.34
623,Isla Vista,US,2022-11-18 09:59:42,34.4133,-119.861,61.83,30,0,4.59
624,Paragominas,BR,2022-11-18 09:59:42,-2.9667,-47.4833,75.49,86,81,4.52
625,Moree,AU,2022-11-18 09:59:42,-29.4667,149.85,69.93,28,0,2.19
626,Acari,PE,2022-11-18 09:59:43,-15.4311,-74.6158,64.98,75,75,2.82
627,Gladstone,AU,2022-11-18 09:57:56,-23.85,151.25,73.78,56,5,9.22
628,Rio Grande,BR,2022-11-18 09:58:27,-32.035,-52.0986,68.16,76,27,5.84
629,Laguna,US,2022-11-18 09:57:01,38.421,-121.4238,53.01,87,0,0.0
630,Sandwick,GB,2022-11-18 09:59:44,60.0,-1.25,46.22,81,100,32.21
631,Dondo,MZ,2022-11-18 09:59:44,-19.6094,34.7431,85.51,41,1,4.59
632,Baoqing,CN,2022-11-18 09:59:45,46.3317,132.2111,28.6,87,87,5.97
633,Conceicao Do Araguaia,BR,2022-11-18 09:59:45,-8.2578,-49.2647,74.8,91,100,2.21
634,Kasulu,TZ,2022-11-18 09:59:45,-4.5767,30.1025,76.17,60,79,5.5
635,Buala,SB,2022-11-18 09:59:46,-8.145,159.5921,79.56,83,99,3.58
636,Dunedin,NZ,2022-11-18 09:59:46,-45.8742,170.5036,55.8,95,100,3.0
637,Kamenka,RU,2022-11-18 09:59:47,51.3223,42.7678,37.31,97,100,18.3
638,Gravdal,NO,2022-11-18 09:55:43,68.1214,13.5031,39.09,60,0,3.44
639,Tari,NG,2022-11-18 09:59:47,12.4086,4.4914,88.12,18,15,13.11
640,Tawau,MY,2022-11-18 09:59:48,4.2498,117.8871,82.53,83,27,3.0
641,Kampot,KH,2022-11-18 09:59:48,10.6167,104.1833,82.45,82,98,3.87
642,Guilin,CN,2022-11-18 09:59:49,25.2819,110.2864,62.71,90,100,5.37
643,Maun,BW,2022-11-18 09:56:11,-19.9833,23.4167,96.76,20,20,6.91
644,Buchanan,LR,2022-11-18 09:59:49,5.8808,-10.0467,82.44,71,84,0.72
645,Dzhebariki-Khaya,RU,2022-11-18 09:59:49,62.2167,135.8,-8.81,90,98,1.23
646,Kuching,MY,2022-11-18 09:59:50,1.55,110.3333,79.02,78,40,14.0
647,Gurupi,BR,2022-11-18 09:59:50,-11.7292,-49.0686,74.82,86,7,4.07
648,Kijang,KR,2022-11-18 10:00:51,35.2442,129.2139,59.83,53,0,10.4
649,Markova,UA,2022-11-18 10:00:52,48.6758,24.4138,34.59,99,100,2.8
650,Oskemen,KZ,2022-11-18 10:00:52,49.9565,82.6119,24.76,68,40,6.71
651,Limbang,MY,2022-11-18 10:00:53,4.75,115.0,82.51,83,100,3.98
652,Muisne,EC,2022-11-18 10:00:54,0.6,-80.0333,72.86,85,100,9.84
653,Mahon,ES,2022-11-18 10:00:54,39.8885,4.2658,63.16,77,40,6.91
654,Puerto Leguizamo,CO,2022-11-18 10:00:55,-0.1934,-74.7819,70.32,92,100,1.14
655,Ixtapa,MX,2022-11-18 10:00:55,20.7,-105.2,70.23,87,0,2.95
656,Ust-Ilimsk,RU,2022-11-18 09:58:26,58.0006,102.6619,-3.46,98,26,3.18
657,Kedrovyy,RU,2022-11-18 10:00:56,56.1667,91.8167,12.87,95,93,2.08
658,Oussouye,SN,2022-11-18 10:00:57,12.485,-16.5469,84.24,25,100,14.32
659,Stephenville,US,2022-11-18 09:58:32,32.2207,-98.2023,39.76,77,0,0.0
660,Dhidhdhoo,MV,2022-11-18 10:00:58,6.8833,73.1,82.4,72,87,7.07
661,Maumere,ID,2022-11-18 10:00:58,-8.6199,122.2111,82.72,76,100,4.76
662,Charters Towers,AU,2022-11-18 10:00:59,-20.1,146.2667,76.68,74,46,16.78
663,Shelburne,CA,2022-11-18 10:01:00,44.0787,-80.2041,24.76,94,89,12.66
664,Linxi,CN,2022-11-18 10:01:00,39.7,118.4333,47.1,60,100,6.55
665,Bashtanka,UA,2022-11-18 10:01:01,47.4072,32.4387,38.55,72,100,5.17
666,Maues,BR,2022-11-18 10:01:01,-3.3836,-57.7186,76.32,73,100,0.29
667,Rivers,CA,2022-11-18 10:01:02,50.0308,-100.2403,5.29,81,100,13.22
668,Pangkalanbuun,ID,2022-11-18 10:01:03,-2.6833,111.6167,75.83,95,100,0.72
669,Cozumel,MX,2022-11-18 10:01:03,20.5083,-86.9458,74.95,93,7,13.27
670,Kisaran,ID,2022-11-18 09:59:18,2.9845,99.6158,78.04,91,99,4.99
671,Mandalgovi,MN,2022-11-18 10:01:04,45.7625,106.2708,24.82,63,72,18.63
672,Norman Wells,CA,2022-11-18 10:01:05,65.282,-126.8329,7.77,82,55,4.25
673,Esik,KZ,2022-11-18 10:01:06,43.3552,77.4525,31.42,61,81,4.59
674,Severnoye,RU,2022-11-18 10:01:07,56.3491,78.3619,1.44,92,6,4.47
675,Julio De Castilhos,BR,2022-11-18 10:01:07,-29.2269,-53.6817,61.18,56,0,6.38
676,Porbandar,IN,2022-11-18 10:01:08,21.6422,69.6093,86.04,32,0,5.53
677,Narsingi,IN,2022-11-18 10:01:09,18.0333,78.4333,77.74,36,65,10.0
678,Aleksandrovsk-Sakhalinskiy,RU,2022-11-18 10:01:09,50.8975,142.1561,27.36,84,100,8.1
679,Kabanjahe,ID,2022-11-18 10:01:10,3.1001,98.4908,68.81,84,100,4.34
680,Hovd,MN,2022-11-18 10:01:10,48.0056,91.6419,20.43,30,0,4.0
681,Revelstoke,CA,2022-11-18 10:01:11,50.9832,-118.2023,17.55,87,9,1.86
682,Marsabit,KE,2022-11-18 10:01:11,2.3284,37.9899,76.87,48,13,12.75
683,Kobryn,BY,2022-11-18 09:58:49,52.2138,24.3564,28.35,82,100,6.02
684,Sisophon,KH,2022-11-18 10:01:13,13.5859,102.9737,85.98,71,99,1.77
685,Adeje,ES,2022-11-18 10:01:14,28.1227,-16.726,73.31,75,20,6.91
686,Grindavik,IS,2022-11-18 10:01:15,63.8424,-22.4338,39.67,87,20,9.22
